kepoi_name,kepid,kepler_name,koi_disposition,koi_pdisposition,koi_period,koi_prad,koi_depth,koi_time0bk
"K01488.01",9589323,"Kepler-861 b","CONFIRMED","CANDIDATE",3.949627144,2.32,807.2,134.61096
"K00177.01",6803202,"Kepler-1711 b","CONFIRMED","CANDIDATE",21.06075303,1.78,301.2,143.59983
"K01489.01",9823487,"Kepler-1753 b","CONFIRMED","CANDIDATE",16.00460392,2.24,831.9,140.47981
"K01491.01",9726659,"Kepler-862 b","CONFIRMED","CANDIDATE",3.148661555,2.15,550.5,356.93612
"K01567.01",5438099,"Kepler-306 c","CONFIRMED","CANDIDATE",7.24022418,2.14,864.9,355.01243
"K01567.02",5438099,"Kepler-306 b","CONFIRMED","CANDIDATE",4.64622383,1.82,446.5,354.58863
"K01567.03",5438099,"Kepler-306 d","CONFIRMED","CANDIDATE",17.32670445,2.23,800,360.5083
"K01567.04",5438099,"Kepler-306 e","CONFIRMED","CANDIDATE",44.8411168,2.75,1051.6,359.87359
"K00186.01",12019440,"Kepler-485 b","CONFIRMED","CANDIDATE",3.24325988,12.91,16450.9,133.6690203
"K01632.01",9277896,"Kepler-915 b","CONFIRMED","CANDIDATE",4.59489816,1.85,109.7,133.83995
"K00192.01",7950644,"Kepler-427 b","CONFIRMED","CANDIDATE",10.290994129,13.43,9655.7,137.0220594
"K01633.01",9401997,"Kepler-916 b","CONFIRMED","CANDIDATE",32.2964275,1.9,472.2,138.52615
"K01637.01",10686864,"Kepler-917 b","CONFIRMED","CANDIDATE",2.97041801,1.7,530.7,133.39136
"K01727.01",6185331,"Kepler-943 b","CONFIRMED","CANDIDATE",49.7700907,5.12,3529.2,159.98658
"K00201.01",6849046,"Kepler-491 b","CONFIRMED","CANDIDATE",4.225384543,9,7563,137.5606891
"K01813.01",9455325,"Kepler-958 b","CONFIRMED","CANDIDATE",9.76785911,2.54,585.4,139.43968
"K01814.01",5621125,"Kepler-959 b","CONFIRMED","CANDIDATE",14.80075082,17.38,501.4,132.82179
"K01815.01",9872283,"Kepler-960 b","CONFIRMED","CANDIDATE",3.126861192,5.12,794.6,133.724959
"K01885.01",11413812,"Kepler-998 b","CONFIRMED","CANDIDATE",5.65378163,1.82,366.8,131.71154
"K00220.01",7132798,"Kepler-119 b","CONFIRMED","CANDIDATE",2.422084188,3.55,1871.8,132.940079
"K01886.01",9549648,"Kepler-999 b","CONFIRMED","CANDIDATE",5.99185827,2.75,186.3,136.88244
"K01888.01",10063802,"Kepler-1000 b","CONFIRMED","CANDIDATE",120.0183551,4.54,886,134.18742
"K00226.01",5959753,"Kepler-496 b","CONFIRMED","CANDIDATE",8.30865307,2.42,836.1,138.10788
"K01958.01",9836149,"Kepler-66 b","CONFIRMED","CANDIDATE",17.8159689,3.12,776.8,134.4832
"K01959.01",4813563,"Kepler-1026 b","CONFIRMED","CANDIDATE",36.5157639,2.55,861.3,151.28989
"K01960.01",6949061,"Kepler-343 b","CONFIRMED","CANDIDATE",8.96847034,2.17,234.3,139.39473
"K02033.01",2304320,"Kepler-1064 b","CONFIRMED","CANDIDATE",16.54081386,1.57,370,133.95274
"K00234.01",8491277,"Kepler-498 b","CONFIRMED","CANDIDATE",9.61375316,3.27,797.9,132.185679
"K02034.01",3657758,"Kepler-1065 b","CONFIRMED","CANDIDATE",3.609313059,3.26,1375.1,133.79024
"K02034.02",3657758,"Kepler-1065 c","CONFIRMED","CANDIDATE",2.3702932,1.29,224.8,133.6801
"K02035.01",9790806,"Kepler-1066 b","CONFIRMED","CANDIDATE",1.93155546,2.25,504.9,131.76708
"K02036.01",6382217,"Kepler-353 c","CONFIRMED","CANDIDATE",8.41100305,1.8,755.6,133.79856
"K02036.02",6382217,"Kepler-353 b","CONFIRMED","CANDIDATE",5.79529495,1.05,334.3,136.77974
"K00241.01",11288051,"Kepler-124 c","CONFIRMED","CANDIDATE",13.82142084,2.2,765.2,131.79237
"K02104.01",10854546,"Kepler-1099 b","CONFIRMED","CANDIDATE",2.168451063,2.41,466.9,132.14107
"K02105.01",8165946,"Kepler-1100 b","CONFIRMED","CANDIDATE",6.42199919,1.25,161.6,134.58037
"K02106.01",12017109,"Kepler-1679 b","CONFIRMED","CANDIDATE",9.75374033,1.87,430.8,134.06014
"K02107.01",9225395,"Kepler-1101 b","CONFIRMED","CANDIDATE",81.3153052,2.55,715.5,175.9957
"K02108.01",10709622,"Kepler-1102 b","CONFIRMED","CANDIDATE",51.3283527,3.06,692.3,177.67418
"K02179.01",10670119,"Kepler-369 c","CONFIRMED","CANDIDATE",14.87149773,1.59,944.9,137.69573
"K02179.02",10670119,"Kepler-369 b","CONFIRMED","CANDIDATE",2.732767897,1.42,613.1,354.09581
"K02180.01",7286911,"Kepler-1133 b","CONFIRMED","CANDIDATE",11.55562042,2.11,441.5,138.19752
"K02181.01",8591173,"Kepler-1804 b","CONFIRMED","CANDIDATE",12.2885046,3.22,342.1,141.61869
"K02182.01",6962109,"Kepler-1134 b","CONFIRMED","CANDIDATE",17.13263125,2.31,850.2,147.1546
"K02183.01",5706595,"Kepler-370 c","CONFIRMED","CANDIDATE",19.0231361,2.04,401.6,139.65988
"K02257.02",9071593,"Kepler-1162 c","CONFIRMED","CANDIDATE",59.284064,1.81,424.4,148.75407
"K02259.01",8126558,"Kepler-1815 b","CONFIRMED","CANDIDATE",12.19140405,2.46,665.8,136.33677
"K02260.01",11811193,"Kepler-1163 b","CONFIRMED","CANDIDATE",6.11784972,1.05,60.5,133.61873
"K02261.01",3734418,"Kepler-1164 b","CONFIRMED","CANDIDATE",3.97599629,1.11,206,133.62238
"K02263.01",8613535,"Kepler-1165 c","CONFIRMED","CANDIDATE",29.9685917,1.91,309.5,147.8598
"K02350.01",6200235,"Kepler-1205 b","CONFIRMED","CANDIDATE",1.078389713,1.98,300.5,133.25041
"K02351.01",1872821,"Kepler-1828 b","CONFIRMED","CANDIDATE",10.27380957,1.68,352.8,134.65748
"K02352.01",8013439,"Kepler-381 c","CONFIRMED","CANDIDATE",13.39155154,1.58,48.9,133.05499
"K02352.02",8013439,"Kepler-381 b","CONFIRMED","CANDIDATE",5.62904396,1.39,39.5,134.74679
"K02352.03",8013439,"Kepler-381 d","CONFIRMED","CANDIDATE",8.2562857,1.49,37.3,137.9267
"K02353.01",12505654,"Kepler-1829 b","CONFIRMED","CANDIDATE",5.186737262,2.4,712.7,134.99509
"K02436.01",8570333,"Kepler-1237 b","CONFIRMED","CANDIDATE",84.5733346,2.59,891.6,150.152
"K02437.01",5036705,"Kepler-1238 b","CONFIRMED","CANDIDATE",4.14789051,1.93,137.6,135.53291
"K02439.01",6867555,"Kepler-1239 b","CONFIRMED","CANDIDATE",5.19103699,1.92,290.1,135.21628
"K02440.01",5339567,"Kepler-1240 b","CONFIRMED","CANDIDATE",4.86638504,1.32,143.8,134.01501
"K02528.01",9205907,"Kepler-1851 b","CONFIRMED","CANDIDATE",12.02295362,3.28,778.6,136.20687
"K02529.01",8463346,"Kepler-436 c","CONFIRMED","CANDIDATE",16.79716262,2.75,1023.8,134.0417
"K02529.02",8463346,"Kepler-436 b","CONFIRMED","CANDIDATE",64.0019669,2.48,1112.5,132.61779
"K02530.01",9011825,"Kepler-1269 b","CONFIRMED","CANDIDATE",37.3331165,2.5,187.8,162.90453
"K02532.01",5174858,"Kepler-1852 b","CONFIRMED","CANDIDATE",7.9709719,2.27,488.4,134.0507
"K02533.01",11074835,"Kepler-1270 b","CONFIRMED","CANDIDATE",6.03355539,3.34,89.5,137.121
"K02617.01",4915638,"Kepler-1291 b","CONFIRMED","CANDIDATE",8.63050092,1.43,325.8,139.57438
"K02619.01",8081905,"Kepler-1292 b","CONFIRMED","CANDIDATE",3.27645723,1.71,323,131.97924
"K02620.01",11465950,"Kepler-1862 b","CONFIRMED","CANDIDATE",16.0573291,2.27,575,132.39054
"K01413.01",9006449,"Kepler-295 b","CONFIRMED","CANDIDATE",12.64504291,1.55,200.4,138.63149
"K01413.02",9006449,"Kepler-295 c","CONFIRMED","CANDIDATE",21.5262958,1.36,190,132.28787
"K01413.03",9006449,"Kepler-295 d","CONFIRMED","CANDIDATE",33.8845825,1.74,224.1,159.98819
"K01416.01",11517719,"Kepler-840 b","CONFIRMED","CANDIDATE",2.495780169,15.75,25070,135.336948
"K01494.01",11821363,"Kepler-1754 b","CONFIRMED","CANDIDATE",8.19596647,2.04,792.8,136.68736
"K01495.01",7629518,"Kepler-863 b","CONFIRMED","CANDIDATE",15.59466045,2.74,867.7,137.5636
"K01498.01",9636135,"Kepler-864 b","CONFIRMED","CANDIDATE",5.83376197,2.98,532.9,138.74892
"K03066.01",4067925,"Kepler-1897 b","CONFIRMED","CANDIDATE",24.2204192,2.1,806.3,146.42459
"K03284.01",6497146,"Kepler-438 b","CONFIRMED","CANDIDATE",35.2330694,0.97,352.8,135.36477
"K03286.01",8016691,"Kepler-1456 b","CONFIRMED","CANDIDATE",18.1373788,1.41,310.8,136.8106
"K03287.01",6584273,"Kepler-1457 b","CONFIRMED","CANDIDATE",51.1104797,1.6,330,143.77855
"K03288.01",5768816,"Kepler-1458 b","CONFIRMED","CANDIDATE",47.9869119,3.35,859.3,160.65401
"K03370.02",11657614,"Kepler-1481 b","CONFIRMED","CANDIDATE",5.94228603,1.23,250,133.804
"K03371.02",11125797,"Kepler-1482 b","CONFIRMED","CANDIDATE",12.25384348,1,147.7,143.70549
"K03372.01",9785921,"Kepler-1997 b","CONFIRMED","CANDIDATE",26.7575866,2.28,455.3,137.28717
"K03456.01",6364582,"Kepler-1505 b","CONFIRMED","CANDIDATE",30.8609783,1.08,128.9,138.31416
"K03458.01",6118370,"Kepler-1506 b","CONFIRMED","CANDIDATE",14.0328775,1.45,210.9,138.0603
"K03459.01",2717158,"Kepler-1922 b","CONFIRMED","CANDIDATE",13.2226149,1.75,261.7,144.295
"K03848.01",12784167,"Kepler-1522 b","CONFIRMED","CANDIDATE",1.847892736,1.51,323.3,132.19915
"K03943.01",7679812,"Kepler-1931 b","CONFIRMED","CANDIDATE",38.5763483,2.05,282.1,167.85725
"K00386.01",3656121,"Kepler-146 b","CONFIRMED","CANDIDATE",31.1588249,3.56,959,173.90355
"K04034.01",10089911,"Kepler-1543 b","CONFIRMED","FALSE POSITIVE",6.96704926,6.14,213.7,138.24776
"K04036.01",11415243,"Kepler-1544 b","CONFIRMED","CANDIDATE",168.81133,1.69,614.4,211.43982
"K04146.01",10000941,"Kepler-1558 b","CONFIRMED","CANDIDATE",3.50472344,0.8,90.7,133.72225
"K00284.01",6021275,"Kepler-132 d","CONFIRMED","CANDIDATE",18.01019956,1.93,177.7,179.42137
"K02711.01",5272233,"Kepler-400 b","CONFIRMED","CANDIDATE",9.02436414,1.62,214.6,133.54199
"K02711.02",5272233,"Kepler-400 c","CONFIRMED","CANDIDATE",17.3408735,1.43,159,138.96694
"K02714.01",12206313,"Kepler-401 b","CONFIRMED","CANDIDATE",14.3832267,1.84,178.5,140.57648
"K02714.02",12206313,"Kepler-401 c","CONFIRMED","CANDIDATE",47.3186631,2.1,263.4,170.06035
"K00289.01",10386922,"Kepler-511 c","CONFIRMED","CANDIDATE",26.62941953,3.13,492.8,191.99627
"K02793.02",9823519,"Kepler-1350 c","CONFIRMED","CANDIDATE",1.766789509,1.4,1009.8,133.08336
"K02798.01",6697756,"Kepler-1351 b","CONFIRMED","CANDIDATE",0.916142298,0.6,98.5,132.02221
"K02880.01",9825174,"Kepler-1377 b","CONFIRMED","CANDIDATE",0.740926358,1.22,195.5,131.91163
"K02883.01",5209845,"Kepler-1378 b","CONFIRMED","CANDIDATE",11.95401876,2.1,855.9,140.26226
"K02977.01",11090556,"Kepler-1398 b","CONFIRMED","CANDIDATE",2.7881793,1.02,55.8,131.84558
"K02977.02",11090556,"Kepler-1398 c","CONFIRMED","CANDIDATE",4.13827684,1.13,63.8,133.2285
"K02980.01",9468551,"Kepler-1399 b","CONFIRMED","CANDIDATE",1.638652525,1.29,166.9,132.29025
"K02981.01",9076971,"Kepler-1400 b","CONFIRMED","FALSE POSITIVE",9.06687613,1.9,367.2,134.75185
"K03071.01",5865654,"Kepler-1423 b","CONFIRMED","CANDIDATE",23.9553986,2.84,228.7,146.66221
"K00313.02",7419318,"Kepler-137 b","CONFIRMED","CANDIDATE",8.43639829,1.5,345.5,179.88704
"K03075.01",3328080,"Kepler-1898 b","CONFIRMED","CANDIDATE",4.76559056,0.92,67.5,133.50531
"K03077.01",2715695,"Kepler-1899 b","CONFIRMED","CANDIDATE",4.09578199,1.64,405.5,131.61992
"K00318.01",8156120,"Kepler-522 b","CONFIRMED","CANDIDATE",38.5833679,8.56,1388.2,174.84868
"K03179.01",6153407,"Kepler-1911 b","CONFIRMED","CANDIDATE",5.99078221,1.03,69.9,134.53899
"K03184.01",4735826,"Kepler-1972 b","CONFIRMED","CANDIDATE",7.545922037,0.68,22.2,134.4902954
"K03374.01",6705026,"Kepler-1483 b","CONFIRMED","CANDIDATE",9.5084871,1.65,97.9,140.5602
"K03375.01",6779726,"Kepler-1918 b","CONFIRMED","CANDIDATE",47.0563327,2.57,762,173.9653
"K03379.01",2995392,"Kepler-1484 b","CONFIRMED","CANDIDATE",30.4544418,2.6,472.1,140.76863
"K00339.03",10587105,"Kepler-529 d","CONFIRMED","CANDIDATE",35.8656484,2.44,250.9,135.92374
"K03465.01",9763612,"Kepler-1507 b","CONFIRMED","FALSE POSITIVE",16.0505464,0.81,94.4,141.73408
"K00351.07",11442793,"Kepler-90 f","CONFIRMED","CANDIDATE",124.922516,3.37,498.7,129.7295
"K00369.01",7175184,"Kepler-144 b","CONFIRMED","CANDIDATE",5.88527364,1.59,112.7,174.42554
"K03946.01",8636434,"Kepler-1533 b","CONFIRMED","CANDIDATE",308.544422,3.28,586.8,296.0738
"K00377.01",3323887,"Kepler-9 b","CONFIRMED","FALSE POSITIVE",19.270825843,7.74,6660.5,182.5436
"K00386.02",3656121,"Kepler-146 c","CONFIRMED","CANDIDATE",76.7324556,3.08,685.7,200.6722
"K02628.01",10070468,"Kepler-1297 b","CONFIRMED","CANDIDATE",1.68189051,1.27,83.2,133.07951
"K02631.01",7584650,"Kepler-1863 b","CONFIRMED","CANDIDATE",44.9977604,1.59,170.2,160.2298
"K02632.01",11337566,"Kepler-1298 b","CONFIRMED","CANDIDATE",7.12815163,1.36,45.9,136.88006
"K00279.02",12314973,"Kepler-450 c","CONFIRMED","CANDIDATE",15.4130812,2.59,264.3,136.94324
"K02714.03",12206313,"Kepler-401 d","CONFIRMED","CANDIDATE",184.262741,2.57,292.2,255.2287
"K02715.01",9837661,"Kepler-1321 b","CONFIRMED","CANDIDATE",11.12827427,4.04,6057,139.54417
"K02715.02",9837661,"Kepler-1321 c","CONFIRMED","CANDIDATE",2.226496196,2.1,1839.1,133.37195
"K02715.03",9837661,"Kepler-1321 d","CONFIRMED","CANDIDATE",5.72084599,1.78,1316,134.66576
"K00284.02",6021275,"Kepler-132 c","CONFIRMED","CANDIDATE",6.41491277,1.4,121,169.64044
"K02716.01",9092504,"Kepler-1322 b","CONFIRMED","CANDIDATE",0.962864171,1.52,303.5,132.12548
"K02716.02",9092504,"Kepler-1322 c","CONFIRMED","CANDIDATE",6.46004728,1.8,394.2,135.96779
"K02801.01",5905822,"Kepler-1876 b","CONFIRMED","CANDIDATE",6.99205021,1.06,33.4,138.05147
"K02802.01",5775129,"Kepler-1691 b","CONFIRMED","CANDIDATE",3.84822189,1.72,203.9,131.9185
"K00289.02",10386922,"Kepler-511 b","CONFIRMED","CANDIDATE",296.6375817,7.56,2763.1,403.672042
"K02803.01",9898447,"Kepler-1877 b","CONFIRMED","CANDIDATE",2.37752442,0.53,32.1,133.39854
"K02886.01",6129524,"Kepler-1379 b","CONFIRMED","CANDIDATE",0.88184263,1.24,249.9,131.68869
"K00297.01",11905011,"Kepler-514 b","CONFIRMED","CANDIDATE",5.65178922,2.03,134.1,172.27915
"K02890.01",7463685,"Kepler-1884 b","CONFIRMED","CANDIDATE",8.98826122,1.39,160.8,138.83733
"K02982.01",8360640,"Kepler-1891 b","CONFIRMED","CANDIDATE",4.0223109,1.37,227.8,135.17298
"K00305.01",6063220,"Kepler-99 b","CONFIRMED","CANDIDATE",4.603575293,1.51,440.4,171.840124
"K03078.01",8430964,"Kepler-1900 b","CONFIRMED","CANDIDATE",2.98618134,1.16,122.9,133.46926
"K00314.01",7603200,"Kepler-138 c","CONFIRMED","CANDIDATE",13.78109471,1.42,756,177.852785
"K03296.01",9447166,"Kepler-1459 b","CONFIRMED","CANDIDATE",62.869463,1.96,341.7,166.0137
"K03298.01",8151055,"Kepler-1460 b","CONFIRMED","CANDIDATE",29.9632816,2.24,893.2,149.94353
"K00327.01",9881662,"Kepler-140 b","CONFIRMED","CANDIDATE",3.254277742,1.38,159.9,172.66256
"K03383.01",8078502,"Kepler-1919 b","CONFIRMED","CANDIDATE",37.8862977,2.09,672.2,133.03141
"K00333.01",10337258,"Kepler-527 b","CONFIRMED","CANDIDATE",13.28536452,4.03,377.6,169.86052
"K03384.02",8644365,"Kepler-1485 b","CONFIRMED","CANDIDATE",19.9158863,1.41,143.2,139.36828
"K03468.01",5213404,"Kepler-1508 b","CONFIRMED","CANDIDATE",20.7057153,3.22,115.9,139.9803
"K03470.02",9995771,"Kepler-1509 b","CONFIRMED","CANDIDATE",25.4337864,2,302,143.1302
"K00348.01",11194032,"Kepler-533 b","CONFIRMED","CANDIDATE",28.51117639,3.27,1844.6,187.363955
"K03663.01",12735740,"Kepler-86 b","CONFIRMED","CANDIDATE",282.5253558,8.98,9746.4,363.071925
"K03954.02",8030339,"Kepler-1534 b","CONFIRMED","CANDIDATE",5.71668787,1.92,431.7,136.32274
"K02634.01",1995519,"Kepler-1299 b","CONFIRMED","CANDIDATE",19.9401211,2.42,758.9,142.34849
"K02635.01",4914566,"Kepler-1300 b","CONFIRMED","CANDIDATE",22.2420032,2.04,63.5,144.72364
"K02636.01",6198182,"Kepler-1864 b","CONFIRMED","CANDIDATE",3.88148385,0.59,36.3,135.12314
"K02638.01",6211812,"Kepler-1865 b","CONFIRMED","CANDIDATE",2.524017517,1.5,303,133.85946
"K02717.01",9467404,"Kepler-1323 b","CONFIRMED","CANDIDATE",0.929906166,1.48,108.7,132.25126
"K02719.01",5184911,"Kepler-1324 b","CONFIRMED","CANDIDATE",4.11585514,1.93,425.8,134.11726
"K02721.01",6587105,"Kepler-1325 b","CONFIRMED","CANDIDATE",33.878639,3.52,700.1,160.21869
"K02722.01",7673192,"Kepler-402 c","CONFIRMED","CANDIDATE",6.12479773,1.51,129.3,134.93803
"K02805.01",11135308,"Kepler-1352 b","CONFIRMED","CANDIDATE",1.877878538,0.78,47.5,132.26131
"K02806.01",7047824,"Kepler-1353 b","CONFIRMED","CANDIDATE",24.7543849,2.1,593.3,140.20732
"K02894.01",6937402,"Kepler-1380 b","CONFIRMED","CANDIDATE",10.3108232,1.27,204,141.5114
"K02989.01",6636320,"Kepler-1892 b","CONFIRMED","CANDIDATE",6.33125228,1.31,306.6,137.14149
"K02990.01",5520547,"Kepler-1401 b","CONFIRMED","CANDIDATE",11.20058855,1.7,219.9,137.51003
"K02994.01",11244137,"Kepler-1402 b","CONFIRMED","CANDIDATE",2.03387483,1.6,73.6,131.91927
"K02995.01",3848275,"Kepler-1403 b","CONFIRMED","CANDIDATE",5.19492747,2.03,272.9,131.62458
"K03088.01",9020114,"Kepler-1901 b","CONFIRMED","CANDIDATE",3.48412874,1.16,161.6,134.5504
"K03303.01",7510820,"Kepler-1461 b","CONFIRMED","CANDIDATE",29.3493852,2.02,659.2,148.46564
"K03305.01",6880517,"Kepler-1462 b","CONFIRMED","CANDIDATE",65.6491001,2.52,983.9,174.79319
"K03306.01",6615511,"Kepler-1463 b","CONFIRMED","CANDIDATE",25.1593389,1.76,358.1,153.0404
"K03474.01",5213230,"Kepler-1923 b","CONFIRMED","CANDIDATE",52.6095103,1.83,203.7,158.6253
"K03478.01",7742408,"Kepler-1697 b","CONFIRMED","CANDIDATE",33.4969115,2.97,163.5,163.7638
"K00352.01",11521793,"Kepler-143 c","CONFIRMED","CANDIDATE",27.08239734,3.25,423.2,191.80728
"K03762.01",11518142,"Kepler-1519 b","CONFIRMED","CANDIDATE",240.7990472,10.31,5022.9,334.14037
"K00369.02",7175184,"Kepler-144 c","CONFIRMED","CANDIDATE",10.10463142,1.59,114.6,135.55718
"K03864.01",4164922,"Kepler-1698 b","CONFIRMED","CANDIDATE",1.210693626,0.99,159.1,132.39306
"K04051.01",10360722,"Kepler-1545 b","CONFIRMED","CANDIDATE",163.692336,2.75,1138,238.76817
"K00387.01",3733628,"Kepler-543 b","CONFIRMED","CANDIDATE",13.89963233,2.46,1121.7,182.864454
"K04053.01",1718958,"Kepler-1934 b","CONFIRMED","CANDIDATE",1.41975831,0.85,60.9,132.92
"K04054.01",6428794,"Kepler-1701 b","CONFIRMED","CANDIDATE",169.135056,2.21,640.7,201.8055
"K04056.01",4673628,"Kepler-1935 b","CONFIRMED","CANDIDATE",3.951383138,23.51,405.7,132.06462
"K02643.01",6933567,"Kepler-1301 b","CONFIRMED","CANDIDATE",9.08233411,1.35,296.9,139.65489
"K00279.03",12314973,"Kepler-450 d","CONFIRMED","CANDIDATE",7.5143967,0.96,36.3,136.1851
"K02647.01",11962284,"Kepler-1302 b","CONFIRMED","CANDIDATE",8.83929462,1.94,316.2,135.54125
"K02722.02",7673192,"Kepler-402 e","CONFIRMED","CANDIDATE",11.24284815,1.44,136,136.32084
"K00284.03",6021275,"Kepler-132 b","CONFIRMED","CANDIDATE",6.17817366,1.22,101.9,168.8626
"K02722.03",7673192,"Kepler-402 b","CONFIRMED","CANDIDATE",4.02877097,1.21,100.4,133.76774
"K02722.04",7673192,"Kepler-402 d","CONFIRMED","CANDIDATE",8.92114318,1.27,110.8,137.49071
"K02723.01",3346154,"Kepler-1871 b","CONFIRMED","CANDIDATE",1.952711161,2.58,403,133.160986
"K02812.01",2442448,"Kepler-1354 b","CONFIRMED","CANDIDATE",76.6139446,2.61,498.7,153.79301
"K02816.01",11283615,"Kepler-1355 b","CONFIRMED","CANDIDATE",1.289590179,1.38,286,131.89057
"K02817.01",7605093,"Kepler-1356 b","CONFIRMED","CANDIDATE",0.634003002,1.35,316.9,131.89476
"K00298.01",12785320,"Kepler-515 b","CONFIRMED","CANDIDATE",19.96367208,1.5,270.9,178.30806
"K02898.01",11129258,"Kepler-1381 b","CONFIRMED","CANDIDATE",25.384175,2.44,594,137.77326
"K02904.01",3969687,"Kepler-1382 b","CONFIRMED","CANDIDATE",16.3583482,2.23,116.4,141.25354
"K02996.01",12021625,"Kepler-1404 b","CONFIRMED","CANDIDATE",15.9314412,1.77,556.7,141.81212
"K02998.01",4175630,"Kepler-1405 b","CONFIRMED","CANDIDATE",28.227413,2.82,1113.4,141.49504
"K00306.01",6071903,"Kepler-519 b","CONFIRMED","CANDIDATE",24.30784323,2.14,677.1,178.36629
"K03090.01",6609270,"Kepler-1902 b","CONFIRMED","CANDIDATE",3.82223397,1.05,362.7,132.14965
"K00314.02",7603200,"Kepler-138 d","CONFIRMED","CANDIDATE",23.08902241,1.24,598.3,171.007634
"K03091.01",12406807,"Kepler-1903 b","CONFIRMED","CANDIDATE",17.067644,1.62,262.4,145.56929
"K03308.01",3632089,"Kepler-1464 b","CONFIRMED","CANDIDATE",31.7787564,1.5,262,136.76929
"K00327.02",9881662,"Kepler-140 c","CONFIRMED","CANDIDATE",91.3514816,1.57,210,189.60082
"K03308.02",3632089,"Kepler-1464 c","CONFIRMED","CANDIDATE",5.32784157,0.86,87.2,133.55005
"K03311.01",12735830,"Kepler-1465 b","CONFIRMED","CANDIDATE",31.827649,4.98,520,134.59995
"K03393.01",9085563,"Kepler-1486 b","CONFIRMED","CANDIDATE",54.6493679,2.64,432.5,176.0447
"K00341.01",10878263,"Kepler-414 c","CONFIRMED","CANDIDATE",7.170710381,2.73,863.3,176.666844
"K03482.01",7288444,"Kepler-1924 b","CONFIRMED","CANDIDATE",15.3317719,1.91,179.2,142.5217
"K00349.01",11394027,"Kepler-1664 b","CONFIRMED","CANDIDATE",14.38682567,2.54,569.6,170.455049
"K00352.02",11521793,"Kepler-143 b","CONFIRMED","CANDIDATE",16.00747237,2.99,277.6,142.63787
"K03678.01",4150804,"Kepler-1513 b","CONFIRMED","CANDIDATE",160.88451966,9.09,7590.4,277.504342
"K03867.01",9353742,"Kepler-1523 b","CONFIRMED","CANDIDATE",0.938750221,1.46,280.7,131.68256
"K00370.01",8494142,"Kepler-145 c","CONFIRMED","CANDIDATE",42.88247951,3.61,408.9,203.6483
"K03966.01",3732035,"Kepler-1535 b","CONFIRMED","CANDIDATE",138.944022,2.57,530.2,153.90645
"K00388.01",3831053,"Kepler-1719 b","CONFIRMED","CANDIDATE",6.14955931,3.26,333.7,169.55182
"K02649.01",6842682,"Kepler-1303 b","CONFIRMED","CANDIDATE",7.56126152,1.2,180.6,135.6368
"K02650.01",8890150,"Kepler-395 c","CONFIRMED","CANDIDATE",34.9897847,1.14,498.5,144.20912
"K02650.02",8890150,"Kepler-395 b","CONFIRMED","CANDIDATE",7.05429483,1,359.3,136.18961
"K02652.01",4346178,"Kepler-1304 b","CONFIRMED","CANDIDATE",16.1289679,2.94,389,143.75518
"K00280.01",4141376,"Kepler-1655 b","CONFIRMED","CANDIDATE",11.87290814,2.25,332.7,180.895933
"K02728.01",4178606,"Kepler-1326 b","CONFIRMED","CANDIDATE",42.3520039,6.3,512.6,131.61246
"K02729.01",12008872,"Kepler-1327 b","CONFIRMED","CANDIDATE",14.8877665,1.96,252.5,141.95432
"K00284.04",6021275,"Kepler-132 e","CONFIRMED","CANDIDATE",110.2867031,1.41,145.3,239.22128
"K02730.01",8415200,"Kepler-1328 b","CONFIRMED","CANDIDATE",4.52158614,1.31,106.2,133.21804
"K02820.01",11963206,"Kepler-1357 b","CONFIRMED","CANDIDATE",3.00912491,1.22,191.4,131.62696
"K02822.01",8263545,"Kepler-1878 b","CONFIRMED","CANDIDATE",4.44589508,1.94,441.4,131.74309
"K00291.01",10933561,"Kepler-133 c","CONFIRMED","CANDIDATE",31.51779463,2.72,357.6,185.1533
"K02906.01",6716545,"Kepler-1383 b","CONFIRMED","CANDIDATE",13.9093544,1.33,86.8,142.8769
"K03002.01",3852655,"Kepler-1406 b","CONFIRMED","CANDIDATE",11.62904159,1.31,88,132.82099
"K03004.01",6103377,"Kepler-1407 b","CONFIRMED","CANDIDATE",20.0708757,3.2,405.7,136.9462
"K03093.01",5096590,"Kepler-1424 b","CONFIRMED","CANDIDATE",29.6099055,1.74,120.1,137.3316
"K03094.01",12352520,"Kepler-1904 b","CONFIRMED","CANDIDATE",4.5770016,1.33,710,132.09921
"K03095.01",9650989,"Kepler-1905 b","CONFIRMED","CANDIDATE",3.42390809,1.25,153.1,132.88326
"K03096.01",7455981,"Kepler-1425 b","CONFIRMED","CANDIDATE",14.4540329,0.72,79.7,135.4521
"K03097.01",7582689,"Kepler-431 d","CONFIRMED","CANDIDATE",11.9216035,0.87,43.2,137.47581
"K03097.02",7582689,"Kepler-431 b","CONFIRMED","CANDIDATE",6.80257947,0.73,32.7,138.0478
"K03214.01",7983117,"Kepler-1988 b","CONFIRMED","CANDIDATE",11.49500229,1.53,51.4,141.27511
"K00049.01",9527334,"Kepler-461 b","CONFIRMED","CANDIDATE",8.31377304,2.74,837.4,175.99137
